5,0.000001,0.000001,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,
10,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,
15,0.000017,0.000016,0.000016,0.000017,0.000017,0.000017,0.000017,0.000017,0.000017,0.000017,
20,0.000039,0.000039,0.000038,0.000039,0.000039,0.000039,0.000038,0.000039,0.000039,0.000038,
25,0.000076,0.000076,0.000076,0.000076,0.000075,0.000075,0.000075,0.000075,0.000076,0.000076,
30,0.000130,0.000130,0.000130,0.000130,0.000130,0.000178,0.000147,0.000146,0.000148,0.000147,
35,0.000244,0.000235,0.000235,0.000234,0.000235,0.000234,0.000234,0.000233,0.000234,0.000234,
40,0.000375,0.000384,0.000376,0.000376,0.000376,0.000375,0.000376,0.000375,0.000376,0.000376,
45,0.000529,0.000539,0.000530,0.000530,0.000529,0.000531,0.000549,0.000529,0.000530,0.000512,
50,0.000637,0.000637,0.000636,0.000636,0.000636,0.000643,0.000636,0.000636,0.000636,0.000636,
55,0.000841,0.000849,0.000841,0.000841,0.000840,0.000847,0.000841,0.000841,0.000841,0.000841,
60,0.001095,0.001085,0.001086,0.001093,0.001087,0.001087,0.001087,0.001093,0.001087,0.001085,
65,0.001384,0.001378,0.001377,0.001384,0.001378,0.001378,0.001384,0.001379,0.001379,0.001384,
70,0.001717,0.001722,0.001716,0.001718,0.001723,0.001717,0.001723,0.001716,0.001718,0.001715,
75,0.002105,0.002101,0.002104,0.002101,0.002103,0.002100,0.002104,0.002100,0.002103,0.002101,
80,0.002545,0.002547,0.002544,0.002547,0.002546,0.002542,0.002547,0.002543,0.002545,0.002544,
85,0.003050,0.003046,0.003048,0.003048,0.003049,0.003046,0.003048,0.003047,0.003051,0.003045,
90,0.003607,0.003622,0.003611,0.003612,0.003611,0.003611,0.003611,0.003613,0.003611,0.003610,
95,0.004240,0.004239,0.004240,0.004247,0.004239,0.004240,0.004245,0.004241,0.004239,0.004238,
100,0.004941,0.004937,0.004936,0.004964,0.004939,0.004935,0.004936,0.004938,0.004936,0.004940,
105,0.005706,0.005708,0.005705,0.005707,0.005704,0.005704,0.005721,0.005721,0.005711,0.005704,
110,0.006554,0.006552,0.006547,0.006551,0.006546,0.006549,0.006549,0.006547,0.006549,0.006551,
115,0.007478,0.007473,0.007475,0.007485,0.007481,0.007479,0.007476,0.007476,0.007476,0.007472,
120,0.008501,0.008493,0.008495,0.008495,0.008493,0.008492,0.008495,0.008496,0.008493,0.008493,
125,0.009575,0.009582,0.009577,0.009581,0.009576,0.009584,0.009628,0.009580,0.009582,0.009580,
130,0.010764,0.010762,0.010760,0.010762,0.010763,0.010759,0.010761,0.010762,0.010761,0.010761,
135,0.012046,0.012100,0.016739,0.016811,0.015998,0.016903,0.016724,0.013647,0.012065,0.012052,
140,0.013425,0.013419,0.013449,0.013423,0.013421,0.013419,0.013420,0.013431,0.013426,0.013424,
145,0.014897,0.014908,0.014909,0.014899,0.014900,0.014899,0.014899,0.014898,0.014902,0.014900,
150,0.016499,0.016488,0.016489,0.016492,0.016492,0.016516,0.016507,0.016505,0.016493,0.016491,
155,0.018174,0.018185,0.018175,0.018197,0.018179,0.018179,0.018176,0.018178,0.018193,0.018177,
160,0.020015,0.020004,0.020004,0.020003,0.020017,0.020040,0.020031,0.020023,0.020025,0.020032,
