5,0.000002,0.000001,0.000001,0.000001,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,
10,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,
15,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000019,0.000019,0.000019,0.000019,
20,0.000045,0.000045,0.000045,0.000045,0.000045,0.000045,0.000046,0.000046,0.000046,0.000045,
25,0.000088,0.000088,0.000088,0.000088,0.000088,0.000087,0.000087,0.000148,0.000115,0.000114,
30,0.000201,0.000199,0.000200,0.000200,0.000200,0.000200,0.000200,0.000200,0.000200,0.000200,
35,0.000336,0.000336,0.000337,0.000336,0.000346,0.000337,0.000337,0.000336,0.000336,0.000337,
40,0.000497,0.000498,0.000498,0.000497,0.000508,0.000497,0.000497,0.000498,0.000497,0.000497,
45,0.000702,0.000621,0.000536,0.000537,0.000536,0.000536,0.000537,0.000536,0.000564,0.000536,
50,0.000734,0.000734,0.000736,0.000736,0.000743,0.000736,0.000735,0.000734,0.000734,0.000743,
55,0.000972,0.000973,0.000973,0.000983,0.000973,0.000972,0.000973,0.000982,0.000972,0.000972,
60,0.001272,0.001283,0.001277,0.001278,0.001286,0.001277,0.001315,0.001517,0.001281,0.001274,
65,0.001598,0.001588,0.001592,0.001588,0.001588,0.001591,0.001588,0.001591,0.001588,0.001589,
70,0.001982,0.001972,0.001973,0.001969,0.001973,0.001971,0.001973,0.001970,0.001980,0.001970,
75,0.002424,0.002421,0.002418,0.002422,0.002418,0.002420,0.002421,0.002419,0.002422,0.002418,
80,0.002929,0.002933,0.002937,0.002927,0.002959,0.002936,0.002932,0.002929,0.002932,0.002931,
85,0.003529,0.003527,0.003527,0.003523,0.003532,0.003526,0.003544,0.003527,0.003527,0.003527,
90,0.004167,0.004170,0.004168,0.004170,0.004169,0.004175,0.004164,0.004162,0.004167,0.004167,
95,0.004931,0.004933,0.004935,0.004932,0.004938,0.004935,0.004930,0.004927,0.004932,0.004931,
100,0.005706,0.005704,0.005710,0.005712,0.005709,0.005700,0.005703,0.005700,0.005713,0.005709,
105,0.006603,0.006602,0.006598,0.006600,0.006596,0.006600,0.006600,0.006598,0.006600,0.006617,
110,0.007659,0.007656,0.007656,0.007656,0.007653,0.007655,0.007657,0.007656,0.007661,0.007655,
115,0.008649,0.008648,0.008698,0.010283,0.008656,0.008700,0.008649,0.008653,0.008647,0.008649,
120,0.009809,0.009802,0.009806,0.009800,0.009812,0.009802,0.009806,0.009804,0.009809,0.009806,
125,0.011144,0.011139,0.011131,0.011132,0.011133,0.011131,0.011133,0.011129,0.011133,0.011137,
130,0.012470,0.012467,0.012471,0.012476,0.012471,0.012470,0.012466,0.012464,0.012464,0.012470,
135,0.014046,0.014063,0.014055,0.014061,0.014043,0.014044,0.014042,0.014072,0.014052,0.014040,
140,0.015634,0.015675,0.015625,0.016723,0.016505,0.015688,0.015645,0.015635,0.015645,0.015633,
145,0.017380,0.017371,0.017401,0.017367,0.017373,0.017369,0.017365,0.017365,0.017370,0.017364,
150,0.019248,0.019247,0.019209,0.019234,0.019247,0.019230,0.019228,0.019228,0.019253,0.019215,
155,0.021167,0.021162,0.021167,0.021163,0.021196,0.021175,0.023514,0.021272,0.021169,0.021170,
160,0.023372,0.023338,0.023342,0.023338,0.023358,0.023347,0.023377,0.023406,0.023400,0.023375,
165,0.025528,0.025566,0.025539,0.025516,0.025526,0.025534,0.025511,0.025524,0.025637,0.025516,
170,0.028008,0.028273,0.027992,0.027935,0.027941,0.027947,0.027940,0.027933,0.027942,0.027980,
175,0.030426,0.030423,0.030401,0.030391,0.030388,0.030378,0.030385,0.030425,0.030414,0.030404,
180,0.033035,0.033353,0.033042,0.033108,0.033055,0.033025,0.033021,0.033018,0.033062,0.033052,
185,0.036391,0.036378,0.036312,0.036381,0.036386,0.036366,0.036372,0.036373,0.036730,0.036440,
190,0.038940,0.038902,0.038936,0.038958,0.038918,0.038922,0.038974,0.038979,0.038917,0.038996,
195,0.043594,0.043568,0.043585,0.043910,0.043626,0.043567,0.043560,0.043544,0.043585,0.043601,
200,0.045291,0.045290,0.045268,0.045255,0.045287,0.045272,0.045355,0.045624,0.045296,0.045264,
205,0.051614,0.051618,0.051659,0.051663,0.051754,0.051582,0.051598,0.051582,0.051887,0.051638,
210,0.053197,0.053132,0.053149,0.053106,0.053131,0.053146,0.053146,0.053165,0.053123,0.053117,
215,0.057587,0.057003,0.057059,0.056969,0.056990,0.056990,0.056962,0.056949,0.056923,0.056972,
220,0.061324,0.060965,0.060982,0.060943,0.060966,0.060929,0.060947,0.060956,0.061025,0.061024,
225,0.065924,0.065422,0.065354,0.065372,0.065381,0.065437,0.065362,0.065426,0.065348,0.065786,
230,0.069953,0.070067,0.070043,0.070166,0.069960,0.070160,0.069960,0.070039,0.070605,0.070031,
235,0.074133,0.073850,0.073815,0.073811,0.074043,0.073977,0.074510,0.073977,0.074065,0.075385,
240,0.078674,0.078579,0.078514,0.078452,0.078784,0.078584,0.078549,0.078443,0.078468,0.078390,
245,0.085450,0.086296,0.085855,0.085452,0.085289,0.085288,0.085235,0.085261,0.085915,0.085351,
250,0.090824,0.090873,0.090908,0.090969,0.090933,0.090786,0.090685,0.090861,0.091049,0.090847,
255,0.102207,0.102224,0.102439,0.114920,0.102227,0.102158,0.102195,0.102194,0.102134,0.102119,
260,0.105200,0.105352,0.105126,0.105276,0.105280,0.105387,0.105171,0.105307,0.105315,0.105241,
