5,0.000003,0.000001,0.000002,0.000001,0.000001,0.000002,0.000002,0.000002,0.000001,0.000002,0.000001
10,0.000013,0.000012,0.000012,0.000012,0.000012,0.000012,0.000012,0.000013,0.000013,0.000013,0.000012
15,0.000041,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.000039,0.000039
20,0.000092,0.000098,0.000096,0.0001,0.000097,0.000099,0.000099,0.000099,0.000099,0.000099,0.000092
25,0.000181,0.000178,0.00018,0.00018,0.00018,0.00018,0.00018,0.00021,0.000179,0.00018,0.000178
30,0.000349,0.00035,0.000348,0.000348,0.000348,0.000348,0.000348,0.000346,0.000348,0.000341,0.000341
35,0.000354,0.000352,0.000352,0.000379,0.000507,0.000385,0.000354,0.000357,0.00037,0.00036,0.000352
40,0.000492,0.000487,0.000486,0.00048,0.00048,0.000483,0.000486,0.000486,0.000495,0.000483,0.00048
45,0.000633,0.000631,0.00063,0.000631,0.000651,0.000632,0.000632,0.000631,0.000632,0.000632,0.00063
50,0.000869,0.001083,0.001026,0.00086,0.000881,0.00086,0.00086,0.00086,0.000892,0.000875,0.00086
55,0.001142,0.001141,0.001153,0.001142,0.00114,0.00114,0.001151,0.001142,0.001139,0.001154,0.001139
60,0.001474,0.001475,0.001482,0.001475,0.001475,0.001484,0.001475,0.001483,0.001474,0.001474,0.001474
65,0.001872,0.001865,0.001871,0.001863,0.001874,0.001864,0.001873,0.001863,0.001867,0.001862,0.001862
70,0.002382,0.002393,0.002382,0.002382,0.002387,0.00239,0.002385,0.002381,0.002379,0.002384,0.002379
75,0.003291,0.00293,0.002915,0.002923,0.002926,0.002918,0.002916,0.002925,0.002921,0.002914,0.002914
80,0.003519,0.003527,0.003526,0.00353,0.003525,0.003523,0.003521,0.003524,0.003522,0.003525,0.003519
85,0.004153,0.004152,0.004161,0.004152,0.004172,0.004164,0.004162,0.004159,0.004159,0.004157,0.004152
90,0.004906,0.004913,0.00491,0.004904,0.004904,0.004902,0.004901,0.004915,0.004917,0.004908,0.004901
95,0.005766,0.005757,0.005758,0.005755,0.005754,0.005764,0.005756,0.00576,0.005755,0.00576,0.005754
100,0.006714,0.006714,0.006715,0.006719,0.00672,0.006715,0.006718,0.006712,0.006723,0.006727,0.006712
105,0.007797,0.007798,0.007795,0.007795,0.007796,0.007796,0.007798,0.007801,0.007811,0.007808,0.007795
110,0.008928,0.008915,0.008917,0.009,0.008924,0.00895,0.008922,0.008921,0.008926,0.008925,0.008915
115,0.010288,0.010291,0.0103,0.010279,0.010278,0.010643,0.010321,0.010279,0.010291,0.010275,0.010275
